,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
731,450837000011,GENERAL EQUILIBRIUM WITH UNCERTAINTY LOVING PREFERENCES,10.3982/ECTA14777,2,4,5,Brazil,FGV EPGE Brazilian Sch Econ & Finance,Rio De Janeiro,"Araujo, Aloisio",ECONOMETRICA
732,450837000011,GENERAL EQUILIBRIUM WITH UNCERTAINTY LOVING PREFERENCES,10.3982/ECTA14777,2,4,5,Brazil,Fac Ibmec RJ,Rio De Janeiro,"Novinski, Rodrigo",ECONOMETRICA
733,450837000011,GENERAL EQUILIBRIUM WITH UNCERTAINTY LOVING PREFERENCES,10.3982/ECTA14777,2,4,5,France,IPAG Business Sch,,"Chateauneuf, Alain",ECONOMETRICA
734,450837000011,GENERAL EQUILIBRIUM WITH UNCERTAINTY LOVING PREFERENCES,10.3982/ECTA14777,2,4,5,France,Univ Paris 01,Paris Sch Econ,"Chateauneuf, Alain",ECONOMETRICA
735,452859800001,Nonparametric Analysis of Random Utility Models,10.3982/ECTA14478,2,2,4,USA,Yale Univ,Cowles Fdn,"Kitamura, Yuichi",ECONOMETRICA
736,452859800001,Nonparametric Analysis of Random Utility Models,10.3982/ECTA14478,2,2,4,Germany,Hausdorff Ctr Math,,"Stoye, Jorg",ECONOMETRICA
737,452859800001,Nonparametric Analysis of Random Utility Models,10.3982/ECTA14478,2,2,4,USA,Cornell Univ,Dept Econ,"Stoye, Jorg",ECONOMETRICA
738,452859800001,Nonparametric Analysis of Random Utility Models,10.3982/ECTA14478,2,2,4,Germany,Univ Bonn,Dept Econ,"Stoye, Jorg",ECONOMETRICA
739,452859800002,The Sorted Effects Method: Discovering Heterogeneous Effects Beyond Their Averages,10.3982/ECTA14415,2,3,3,USA,MIT,Dept Econ,"Chernozhukov, Victor",ECONOMETRICA
740,452859800002,The Sorted Effects Method: Discovering Heterogeneous Effects Beyond Their Averages,10.3982/ECTA14415,2,3,3,Peoples R China,Univ Hong Kong,Fac Business & Econ,"Luo, Ye",ECONOMETRICA
741,452859800002,The Sorted Effects Method: Discovering Heterogeneous Effects Beyond Their Averages,10.3982/ECTA14415,2,3,3,USA,BU,Dept Econ,"Fernandez-Val, Ivan",ECONOMETRICA
742,452859800003,Identifying Effects of Multivalued Treatments,10.3982/ECTA14269,2,2,2,England,Inst Fiscal Studies,,"Lee, Sokbae",ECONOMETRICA
743,452859800003,Identifying Effects of Multivalued Treatments,10.3982/ECTA14269,2,2,2,USA,Columbia Univ,Dept Econ,"Lee, Sokbae",ECONOMETRICA
744,452859800003,Identifying Effects of Multivalued Treatments,10.3982/ECTA14269,2,2,2,USA,Columbia Univ,Dept Econ,"Salanie, Bernard",ECONOMETRICA
745,452859800004,Monte Carlo Confidence Sets for Identified Sets,10.3982/ECTA14525,1,3,3,USA,NYU,Dept Econ,"Christensen, Timothy M.",ECONOMETRICA
746,452859800004,Monte Carlo Confidence Sets for Identified Sets,10.3982/ECTA14525,1,3,3,USA,Harvard Univ,Dept Econ,"Tamer, Elie",ECONOMETRICA
747,452859800004,Monte Carlo Confidence Sets for Identified Sets,10.3982/ECTA14525,1,3,3,USA,Yale Univ,Cowles Fdn Res Econ,"Chen, Xiaohong",ECONOMETRICA
748,452859800005,Surprised by the Hot Hand Fallacy? A Truth in the Law of Small Numbers,10.3982/ECTA14943,1,2,1,Spain,Univ Alicante,FAE,"Miller, Joshua B.",ECONOMETRICA
749,452859800005,Surprised by the Hot Hand Fallacy? A Truth in the Law of Small Numbers,10.3982/ECTA14943,1,2,1,Spain,Univ Alicante,FAE,"Sanjurjo, Adam",ECONOMETRICA
750,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,England,IFS,,"Low, Hamish",ECONOMETRICA
751,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,England,Univ Oxford,Dept Econ,"Low, Hamish",ECONOMETRICA
752,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,Spain,Univ Cantabria,Dept Econ,"Sanchez-Marcos, Virginia",ECONOMETRICA
753,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,England,UCL,Dept Econ,"Attanasio, Orazio",ECONOMETRICA
754,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,USA,NBER,,"Attanasio, Orazio",ECONOMETRICA
755,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,England,IFS,,"Attanasio, Orazio",ECONOMETRICA
756,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,England,IFS,,"Levell, Peter",ECONOMETRICA
757,452859800006,Aggregating Elasticities: Intensive and Extensive Margins of Women's Labor Supply,10.3982/ECTA15067,3,4,5,England,UCL,Dept Econ,"Levell, Peter",ECONOMETRICA
758,452859800007,"The Historical State, Local Collective Action, and Economic Development in Vietnam",10.3982/ECTA15122,2,3,5,USA,MIT,Dept Econ,"Lane, Nathan",ECONOMETRICA
759,452859800007,"The Historical State, Local Collective Action, and Economic Development in Vietnam",10.3982/ECTA15122,2,3,5,Australia,Monash Univ,Dept Econ,"Lane, Nathan",ECONOMETRICA
760,452859800007,"The Historical State, Local Collective Action, and Economic Development in Vietnam",10.3982/ECTA15122,2,3,5,USA,NYU,Dept Polit,"Querubin, Pablo",ECONOMETRICA
761,452859800007,"The Historical State, Local Collective Action, and Economic Development in Vietnam",10.3982/ECTA15122,2,3,5,USA,NBER,,"Dell, Melissa",ECONOMETRICA
762,452859800007,"The Historical State, Local Collective Action, and Economic Development in Vietnam",10.3982/ECTA15122,2,3,5,USA,Harvard Univ,Dept Econ,"Dell, Melissa",ECONOMETRICA
763,452859800008,The Value of Regulatory Discretion: Estimates From Environmental Inspections in India,10.3982/ECTA12876,1,4,4,USA,Yale Univ,Dept Econ,"Ryan, Nicholas",ECONOMETRICA
764,452859800008,The Value of Regulatory Discretion: Estimates From Environmental Inspections in India,10.3982/ECTA12876,1,4,4,USA,Univ Chicago,Dept Econ,"Greenstone, Michael",ECONOMETRICA
765,452859800008,The Value of Regulatory Discretion: Estimates From Environmental Inspections in India,10.3982/ECTA12876,1,4,4,USA,MIT,Dept Econ,"Duflo, Esther",ECONOMETRICA
766,452859800008,The Value of Regulatory Discretion: Estimates From Environmental Inspections in India,10.3982/ECTA12876,1,4,4,USA,Harvard Univ,Kennedy Sch,"Pande, Rohini",ECONOMETRICA
767,452859800009,Provider Incentives and Healthcare Costs: Evidence From Long-Term Care Hospitals,10.3982/ECTA15022,1,3,4,USA,NBER,,"Finkelstein, Amy",ECONOMETRICA
768,452859800009,Provider Incentives and Healthcare Costs: Evidence From Long-Term Care Hospitals,10.3982/ECTA15022,1,3,4,USA,MIT,Dept Econ,"Finkelstein, Amy",ECONOMETRICA
769,452859800009,Provider Incentives and Healthcare Costs: Evidence From Long-Term Care Hospitals,10.3982/ECTA15022,1,3,4,USA,Univ Chicago,Booth Sch Business,"Mahoney, Neale",ECONOMETRICA
770,452859800009,Provider Incentives and Healthcare Costs: Evidence From Long-Term Care Hospitals,10.3982/ECTA15022,1,3,4,USA,NBER,,"Mahoney, Neale",ECONOMETRICA
771,452859800009,Provider Incentives and Healthcare Costs: Evidence From Long-Term Care Hospitals,10.3982/ECTA15022,1,3,4,USA,Stanford Univ,Dept Econ,"Einav, Liran",ECONOMETRICA
772,452859800009,Provider Incentives and Healthcare Costs: Evidence From Long-Term Care Hospitals,10.3982/ECTA15022,1,3,4,USA,NBER,,"Einav, Liran",ECONOMETRICA
773,452859800010,Long Memory via Networking,10.3982/ECTA11930,1,1,1,USA,Brown Univ,Dept Econ,"Schennach, Susanne M.",ECONOMETRICA
774,457653200001,From Aggregate Betting Data to Individual Risk Preferences,10.3982/ECTA11165,2,4,4,USA,Univ Penn,Dept Econ,"Gandhi, Amit",ECONOMETRICA
775,457653200001,From Aggregate Betting Data to Individual Risk Preferences,10.3982/ECTA11165,2,4,4,USA,Columbia Univ,Dept Econ,"Chiappori, Pierre-Andre",ECONOMETRICA
776,457653200001,From Aggregate Betting Data to Individual Risk Preferences,10.3982/ECTA11165,2,4,4,France,Univ Toulouse Capitole,Toulouse Sch Econ,"Salanie, Francois",ECONOMETRICA
777,457653200001,From Aggregate Betting Data to Individual Risk Preferences,10.3982/ECTA11165,2,4,4,France,INRA,,"Salanie, Francois",ECONOMETRICA
778,457653200001,From Aggregate Betting Data to Individual Risk Preferences,10.3982/ECTA11165,2,4,4,USA,Columbia Univ,Dept Econ,"Salanie, Bernard",ECONOMETRICA
779,457653200002,Equilibria Under Knightian Price Uncertainty,10.3982/ECTA14934,3,2,3,South Africa,Univ Johannesburg,Sch Econ,"Riedel, Frank",ECONOMETRICA
780,457653200002,Equilibria Under Knightian Price Uncertainty,10.3982/ECTA14934,3,2,3,Germany,Bielefeld Univ,Ctr Math Econ,"Riedel, Frank",ECONOMETRICA
781,457653200002,Equilibria Under Knightian Price Uncertainty,10.3982/ECTA14934,3,2,3,Australia,Australian Natl Univ,Res Sch Econ,"Beissner, Patrick",ECONOMETRICA
782,457653200003,Stable Matching in Large Economies,10.3982/ECTA13547,2,3,3,USA,Columbia Univ,Dept Econ,"Che, Yeon-Koo",ECONOMETRICA
783,457653200003,Stable Matching in Large Economies,10.3982/ECTA13547,2,3,3,South Korea,Seoul Natl Univ,Dept Econ,"Kim, Jinwoo",ECONOMETRICA
784,457653200003,Stable Matching in Large Economies,10.3982/ECTA13547,2,3,3,USA,Stanford Univ,Dept Econ,"Kojima, Fuhito",ECONOMETRICA
785,457653200004,The Myopic Stable Set for Social Environments,10.3982/ECTA14954,2,4,2,Netherlands,Maastricht Univ,Dept Econ,"Saulle, Riccardo D.",ECONOMETRICA
786,457653200004,The Myopic Stable Set for Social Environments,10.3982/ECTA14954,2,4,2,Belgium,Univ Libre Bruxelles,Ecares,"Demuynck, Thomas",ECONOMETRICA
787,457653200004,The Myopic Stable Set for Social Environments,10.3982/ECTA14954,2,4,2,Netherlands,Maastricht Univ,Dept Econ,"Herings, P. Jean-Jacques",ECONOMETRICA
788,457653200004,The Myopic Stable Set for Social Environments,10.3982/ECTA14954,2,4,2,Netherlands,Maastricht Univ,Dept Econ,"Seel, Christian",ECONOMETRICA
789,457653200005,Optimal Development Policies With Financial Frictions,10.3982/ECTA13761,1,2,1,USA,Princeton Univ,Dept Econ,"Itskhoki, Oleg",ECONOMETRICA
790,457653200005,Optimal Development Policies With Financial Frictions,10.3982/ECTA13761,1,2,1,USA,Princeton Univ,Dept Econ,"Moll, Benjamin",ECONOMETRICA
791,457653200006,"Social Networks, Reputation, and Commitment: Evidence From a Savings Monitors Experiment",10.3982/ECTA13683,1,2,3,USA,J PAL,,"Breza, Emily",ECONOMETRICA
792,457653200006,"Social Networks, Reputation, and Commitment: Evidence From a Savings Monitors Experiment",10.3982/ECTA13683,1,2,3,USA,Harvard Univ,Dept Econ,"Breza, Emily",ECONOMETRICA
793,457653200006,"Social Networks, Reputation, and Commitment: Evidence From a Savings Monitors Experiment",10.3982/ECTA13683,1,2,3,USA,J PAL,,"Chandrasekhar, Arun G.",ECONOMETRICA
794,457653200006,"Social Networks, Reputation, and Commitment: Evidence From a Savings Monitors Experiment",10.3982/ECTA13683,1,2,3,USA,Stanford Univ,Dept Econ,"Chandrasekhar, Arun G.",ECONOMETRICA
795,457653200007,Career and Family Decisions: Cohorts Born 1935-1975,10.3982/ECTA14474,2,3,2,Israel,IDC Herzliya,Tiomkin Sch Econ,"Eckstein, Zvi",ECONOMETRICA
796,457653200007,Career and Family Decisions: Cohorts Born 1935-1975,10.3982/ECTA14474,2,3,2,Australia,Univ New South Wales,Sch Econ,"Keane, Michael",ECONOMETRICA
797,457653200007,Career and Family Decisions: Cohorts Born 1935-1975,10.3982/ECTA14474,2,3,2,Israel,IDC Herzliya,Tiomkin Sch Econ,"Lifshitz, Osnat",ECONOMETRICA
798,457653200008,"Precautionary Savings, Illiquid Assets, and the Aggregate Consequences of Shocks to Household Income Risk",10.3982/ECTA13601,2,4,4,Germany,Blue Yonder GmbH,,"Tjaden, Volker",ECONOMETRICA
799,457653200008,"Precautionary Savings, Illiquid Assets, and the Aggregate Consequences of Shocks to Household Income Risk",10.3982/ECTA13601,2,4,4,Germany,Univ Bonn,Dept Econ,"Bayer, Christian",ECONOMETRICA
800,457653200008,"Precautionary Savings, Illiquid Assets, and the Aggregate Consequences of Shocks to Household Income Risk",10.3982/ECTA13601,2,4,4,Germany,Deutsch Bundesbank,Res Data & Serv Ctr,Lien Pham-Dao,ECONOMETRICA
801,457653200008,"Precautionary Savings, Illiquid Assets, and the Aggregate Consequences of Shocks to Household Income Risk",10.3982/ECTA13601,2,4,4,England,UCL,Dept Econ,"Luetticke, Ralph",ECONOMETRICA
802,457653200009,"Optimal Taxation, Marriage, Home Production, and Family Labor Supply",10.3982/ECTA14528,1,2,3,USA,Washington Univ,Dept Econ,"Gayle, George-Levi",ECONOMETRICA
803,457653200009,"Optimal Taxation, Marriage, Home Production, and Family Labor Supply",10.3982/ECTA14528,1,2,3,USA,Washington Univ,Fed Reserve Bank St Louis,"Gayle, George-Levi",ECONOMETRICA
804,457653200009,"Optimal Taxation, Marriage, Home Production, and Family Labor Supply",10.3982/ECTA14528,1,2,3,USA,Univ Penn,Dept Econ,"Shephard, Andrew",ECONOMETRICA
805,457653200010,Consistent Pseudo-Maximum Likelihood Estimators and Groups of Transformations,10.3982/ECTA14727,2,3,4,France,CREST,ENSAE,"Monfort, A.",ECONOMETRICA
806,457653200010,Consistent Pseudo-Maximum Likelihood Estimators and Groups of Transformations,10.3982/ECTA14727,2,3,4,Canada,Univ Toronto,TSE,"Gourieroux, C.",ECONOMETRICA
807,457653200010,Consistent Pseudo-Maximum Likelihood Estimators and Groups of Transformations,10.3982/ECTA14727,2,3,4,France,PSL,Dauphine,"Gourieroux, C.",ECONOMETRICA
808,457653200010,Consistent Pseudo-Maximum Likelihood Estimators and Groups of Transformations,10.3982/ECTA14727,2,3,4,France,Univ Lille,,"Zakoian, J. -M.",ECONOMETRICA
809,457653200010,Consistent Pseudo-Maximum Likelihood Estimators and Groups of Transformations,10.3982/ECTA14727,2,3,4,France,CREST,ENSAE,"Zakoian, J. -M.",ECONOMETRICA
810,462255000001,Estimation of an Equilibrium Model With Externalities: Post-Disaster Neighborhood Rebuilding,10.3982/ECTA14246,1,2,2,USA,Univ Wisconsin,Dept Econ,"Fu, Chao",ECONOMETRICA
811,462255000001,Estimation of an Equilibrium Model With Externalities: Post-Disaster Neighborhood Rebuilding,10.3982/ECTA14246,1,2,2,USA,NBER,,"Fu, Chao",ECONOMETRICA
812,462255000001,Estimation of an Equilibrium Model With Externalities: Post-Disaster Neighborhood Rebuilding,10.3982/ECTA14246,1,2,2,USA,Univ Wisconsin,Dept Econ,"Gregory, Jesse",ECONOMETRICA
813,462255000001,Estimation of an Equilibrium Model With Externalities: Post-Disaster Neighborhood Rebuilding,10.3982/ECTA14246,1,2,2,USA,NBER,,"Gregory, Jesse",ECONOMETRICA
814,462255000002,Take the Short Route: Equilibrium Default and Debt Maturity,10.3982/ECTA14806,1,4,5,USA,MIT,Dept Econ,"Werning, Ivan",ECONOMETRICA
815,462255000002,Take the Short Route: Equilibrium Default and Debt Maturity,10.3982/ECTA14806,1,4,5,USA,Fed Reserve Bank Minneapolis,Res Dept,"Amador, Manuel",ECONOMETRICA
816,462255000002,Take the Short Route: Equilibrium Default and Debt Maturity,10.3982/ECTA14806,1,4,5,USA,Univ Minnesota,Dept Econ,"Amador, Manuel",ECONOMETRICA
817,462255000002,Take the Short Route: Equilibrium Default and Debt Maturity,10.3982/ECTA14806,1,4,5,USA,Princeton Univ,Dept Econ,"Aguiar, Mark",ECONOMETRICA
818,462255000002,Take the Short Route: Equilibrium Default and Debt Maturity,10.3982/ECTA14806,1,4,5,USA,Univ Calif Los Angeles,Dept Econ,"Hopenhayn, Hugo",ECONOMETRICA
819,462255000003,Insurgency and Small Wars: Estimation of Unobserved Coalition Structures,10.3982/ECTA14436,3,2,4,Japan,Kobe Univ,Fac Econ,"Weese, Eric",ECONOMETRICA
820,462255000003,Insurgency and Small Wars: Estimation of Unobserved Coalition Structures,10.3982/ECTA14436,3,2,4,Canada,Univ British Columbia,Vancouver Sch Econ,"Trebbi, Francesco",ECONOMETRICA
821,462255000003,Insurgency and Small Wars: Estimation of Unobserved Coalition Structures,10.3982/ECTA14436,3,2,4,Canada,CIFAR,Vancouver,"Trebbi, Francesco",ECONOMETRICA
822,462255000003,Insurgency and Small Wars: Estimation of Unobserved Coalition Structures,10.3982/ECTA14436,3,2,4,USA,NBER,,"Trebbi, Francesco",ECONOMETRICA
823,462255000004,"Engel's Law in the Global Economy: Demand-Induced Patterns of Structural Change, Innovation, and Trade",10.3982/ECTA13765,1,1,1,USA,Northwestern Univ,Dept Econ,"Matsuyama, Kiminori",ECONOMETRICA
824,462255000005,Mechanisms With Evidence: Commitment and Robustness,10.3982/ECTA14991,2,3,5,Israel,Hebrew Univ Jerusalem,Dept Econ,"Ben-Porath, Elchanan",ECONOMETRICA
825,462255000005,Mechanisms With Evidence: Commitment and Robustness,10.3982/ECTA14991,2,3,5,Israel,Hebrew Univ Jerusalem,Federmann Ctr Study Rat,"Ben-Porath, Elchanan",ECONOMETRICA
826,462255000005,Mechanisms With Evidence: Commitment and Robustness,10.3982/ECTA14991,2,3,5,USA,Boston Univ,Dept Econ,"Lipman, Barton L.",ECONOMETRICA
827,462255000005,Mechanisms With Evidence: Commitment and Robustness,10.3982/ECTA14991,2,3,5,USA,Northwestern Univ,Dept Econ,"Dekel, Eddie",ECONOMETRICA
828,462255000005,Mechanisms With Evidence: Commitment and Robustness,10.3982/ECTA14991,2,3,5,Israel,Tel Aviv Univ,Sch Econ,"Dekel, Eddie",ECONOMETRICA
829,462255000006,Peer-Confirming Equilibrium,10.3982/ECTA15597,1,2,2,USA,Univ Chicago,Dept Econ,"Lipnowski, Elliot",ECONOMETRICA
830,462255000006,Peer-Confirming Equilibrium,10.3982/ECTA15597,1,2,2,USA,Columbia Univ,Dept Econ,"Sadler, Evan",ECONOMETRICA
831,462255000007,Measurable Selection for Purely Atomic Games,10.3982/ECTA15479,2,2,2,Scotland,Univ Glasgow,Adam Smith Business Sch,"Levy, Yehuda John",ECONOMETRICA
832,462255000007,Measurable Selection for Purely Atomic Games,10.3982/ECTA15479,2,2,2,Israel,Bar Ilan Univ,Dept Econ,"Hellman, Ziv",ECONOMETRICA
833,462255000008,Trading Votes for Votes. A Dynamic Theory,10.3982/ECTA15940,1,2,5,USA,CALTECH,Div Humanities & Social Sci,"Palfrey, Thomas",ECONOMETRICA
834,462255000008,Trading Votes for Votes. A Dynamic Theory,10.3982/ECTA15940,1,2,5,USA,NBER,,"Palfrey, Thomas",ECONOMETRICA
835,462255000008,Trading Votes for Votes. A Dynamic Theory,10.3982/ECTA15940,1,2,5,USA,Columbia Univ,Dept Econ,"Casella, Alessandra",ECONOMETRICA
836,462255000008,Trading Votes for Votes. A Dynamic Theory,10.3982/ECTA15940,1,2,5,USA,Columbia Univ,Dept Polit Sci,"Casella, Alessandra",ECONOMETRICA
837,462255000008,Trading Votes for Votes. A Dynamic Theory,10.3982/ECTA15940,1,2,5,USA,CEPR,,"Casella, Alessandra",ECONOMETRICA
838,462255000008,Trading Votes for Votes. A Dynamic Theory,10.3982/ECTA15940,1,2,5,USA,NBER,,"Casella, Alessandra",ECONOMETRICA
839,462255000009,The Interval Structure of Optimal Disclosure,10.3982/ECTA15668,1,2,2,USA,Northwestern Univ,Dept Econ,"Guo, Yingni",ECONOMETRICA
840,462255000009,The Interval Structure of Optimal Disclosure,10.3982/ECTA15668,1,2,2,USA,Northwestern Univ,MEDS,"Shmaya, Eran",ECONOMETRICA
841,462255000010,"On Heckits, LATE, and Numerical Equivalence",10.3982/ECTA15444,1,2,2,USA,Univ Calif Berkeley,Dept Econ,"Walters, Christopher R.",ECONOMETRICA
842,462255000010,"On Heckits, LATE, and Numerical Equivalence",10.3982/ECTA15444,1,2,2,USA,NBER,,"Walters, Christopher R.",ECONOMETRICA
843,462255000010,"On Heckits, LATE, and Numerical Equivalence",10.3982/ECTA15444,1,2,2,USA,NBER,,"Kline, Patrick",ECONOMETRICA
844,462255000010,"On Heckits, LATE, and Numerical Equivalence",10.3982/ECTA15444,1,2,2,USA,Univ Calif Berkeley,Dept Econ,"Kline, Patrick",ECONOMETRICA
845,468317400001,A Distributional Framework for Matched Employer Employee Data,10.3982/ECTA15722,1,3,2,USA,Univ Chicago,Dept Econ,"Bonhomme, Stephane",ECONOMETRICA
846,468317400001,A Distributional Framework for Matched Employer Employee Data,10.3982/ECTA15722,1,3,2,USA,NYU,Dept Econ,"Manresa, Elena",ECONOMETRICA
847,468317400001,A Distributional Framework for Matched Employer Employee Data,10.3982/ECTA15722,1,3,2,USA,Univ Chicago,Dept Econ,"Lamadon, Thibaut",ECONOMETRICA
848,468317400002,Trade and Labor Market Dynamics: General Equilibrium Analysis of the China Trade Shock,10.3982/ECTA13758,1,3,4,USA,Yale Univ,Sch Management,"Caliendo, Lorenzo",ECONOMETRICA
849,468317400002,Trade and Labor Market Dynamics: General Equilibrium Analysis of the China Trade Shock,10.3982/ECTA13758,1,3,4,USA,NBER,,"Caliendo, Lorenzo",ECONOMETRICA
850,468317400002,Trade and Labor Market Dynamics: General Equilibrium Analysis of the China Trade Shock,10.3982/ECTA13758,1,3,4,USA,NBER,,"Parro, Fernando",ECONOMETRICA
851,468317400002,Trade and Labor Market Dynamics: General Equilibrium Analysis of the China Trade Shock,10.3982/ECTA13758,1,3,4,USA,Johns Hopkins Univ,Sch Adv Int Studies,"Parro, Fernando",ECONOMETRICA
852,468317400002,Trade and Labor Market Dynamics: General Equilibrium Analysis of the China Trade Shock,10.3982/ECTA13758,1,3,4,USA,Fed Reserve Bank St Louis,Res Div,"Dvorkin, Maximiliano",ECONOMETRICA
853,468317400003,The Probability to Reach an Agreement as a Foundation for Axiomatic Bargaining,10.3982/ECTA13673,2,2,2,France,Univ Paris 2 Pantheon Assas,LEMMA,"Bastianello, Lorenzo",ECONOMETRICA
854,468317400003,The Probability to Reach an Agreement as a Foundation for Axiomatic Bargaining,10.3982/ECTA13673,2,2,2,Italy,Univ Ca Foscari Venezia,Dept Management,"LiCalzi, Marco",ECONOMETRICA
855,468317400004,"Understanding Preferences: ""Demand Types"", and the Existence of Equilibrium With Indivisibilities",10.3982/ECTA13693,1,2,2,England,Univ Oxford,Nuffield Coll,"Klemperer, Paul",ECONOMETRICA
856,468317400004,"Understanding Preferences: ""Demand Types"", and the Existence of Equilibrium With Indivisibilities",10.3982/ECTA13693,1,2,2,England,Univ Oxford,Hertford Coll,"Baldwin, Elizabeth",ECONOMETRICA
857,468317400005,Coalitional Expected Multi-Utility Theory,10.3982/ECTA14156,2,3,5,Brazil,Getulio Vargas Fdn,Brazilian Sch Publ & Business Adm,"Riella, Gil",ECONOMETRICA
858,468317400005,Coalitional Expected Multi-Utility Theory,10.3982/ECTA14156,2,3,5,Brazil,Escola Polit Publ & Governo,Brasilia,"Riella, Gil",ECONOMETRICA
859,468317400005,Coalitional Expected Multi-Utility Theory,10.3982/ECTA14156,2,3,5,Brazil,Brazilian Sch Econ & Finance,FGV EPGE,"Hara, Kazuhiro",ECONOMETRICA
860,468317400005,Coalitional Expected Multi-Utility Theory,10.3982/ECTA14156,2,3,5,USA,NYU,Courant Inst Math Sci,"Ok, Efe A.",ECONOMETRICA
861,468317400005,Coalitional Expected Multi-Utility Theory,10.3982/ECTA14156,2,3,5,USA,NYU,Dept Econ,"Ok, Efe A.",ECONOMETRICA
862,468317400006,"Old, Frail, and Uninsured: Accounting for Features of the US Long-Term Care Insurance Market",10.3982/ECTA15295,2,3,3,USA,Fed Reserve Bank Atlanta,,"Braun, R. Anton",ECONOMETRICA
863,468317400006,"Old, Frail, and Uninsured: Accounting for Features of the US Long-Term Care Insurance Market",10.3982/ECTA15295,2,3,3,USA,Fed Reserve Bank Atlanta,,"Kopecky, Karen A.",ECONOMETRICA
864,468317400006,"Old, Frail, and Uninsured: Accounting for Features of the US Long-Term Care Insurance Market",10.3982/ECTA15295,2,3,3,Canada,Concordia Univ,Dept Econ,"Koreshkova, Tatyana",ECONOMETRICA
865,468317400006,"Old, Frail, and Uninsured: Accounting for Features of the US Long-Term Care Insurance Market",10.3982/ECTA15295,2,3,3,Canada,CIREQ,Montreal,"Koreshkova, Tatyana",ECONOMETRICA
866,468317400007,Identification With Additively Separable Heterogeneity,10.3982/ECTA15867,2,2,2,USA,Ohio State Univ,Dept Econ,"Rehbeck, John",ECONOMETRICA
867,468317400007,Identification With Additively Separable Heterogeneity,10.3982/ECTA15867,2,2,2,Canada,Univ Western Ontario,Dept Econ,"Allen, Roy",ECONOMETRICA
868,468317400008,Power in High-Dimensional Testing Problems,10.3982/ECTA15844,3,2,3,Belgium,Univ Libre Bruxelles,ECARES,"Preinerstorfer, David",ECONOMETRICA
869,468317400008,Power in High-Dimensional Testing Problems,10.3982/ECTA15844,3,2,3,Denmark,Aarhus Univ,CREATES,"Kock, Anders Bredahl",ECONOMETRICA
870,468317400008,Power in High-Dimensional Testing Problems,10.3982/ECTA15844,3,2,3,England,Univ Oxford,Dept Econ,"Kock, Anders Bredahl",ECONOMETRICA
871,477078700006,Measuring Group Differences in High-Dimensional Choices: Method and Application to Congressional Speech,10.3982/ECTA16566,1,3,4,USA,Stanford Univ,Dept Econ,"Gentzkow, Matthew",ECONOMETRICA
872,477078700006,Measuring Group Differences in High-Dimensional Choices: Method and Application to Congressional Speech,10.3982/ECTA16566,1,3,4,USA,NBER,,"Gentzkow, Matthew",ECONOMETRICA
873,477078700006,Measuring Group Differences in High-Dimensional Choices: Method and Application to Congressional Speech,10.3982/ECTA16566,1,3,4,USA,Amazon,,"Taddy, Matt",ECONOMETRICA
874,477078700006,Measuring Group Differences in High-Dimensional Choices: Method and Application to Congressional Speech,10.3982/ECTA16566,1,3,4,USA,NBER,,"Shapiro, Jesse M.",ECONOMETRICA
875,477078700006,Measuring Group Differences in High-Dimensional Choices: Method and Application to Congressional Speech,10.3982/ECTA16566,1,3,4,USA,Brown Univ,Dept Econ,"Shapiro, Jesse M.",ECONOMETRICA
876,477078700001,An Equilibrium Model of the African HIV/AIDS Epidemic,10.3982/ECTA11530,5,4,6,Germany,Univ Mannheim,Dept Econ,"Tertilt, Michele",ECONOMETRICA
877,477078700001,An Equilibrium Model of the African HIV/AIDS Epidemic,10.3982/ECTA11530,5,4,6,Scotland,Univ Edinburgh,EUI,"Kircher, Philipp",ECONOMETRICA
878,477078700001,An Equilibrium Model of the African HIV/AIDS Epidemic,10.3982/ECTA11530,5,4,6,Scotland,Univ Edinburgh,Sch Econ,"Kircher, Philipp",ECONOMETRICA
879,477078700001,An Equilibrium Model of the African HIV/AIDS Epidemic,10.3982/ECTA11530,5,4,6,USA,Univ Penn,Dept Econ,"Greenwood, Jeremy",ECONOMETRICA
880,477078700001,An Equilibrium Model of the African HIV/AIDS Epidemic,10.3982/ECTA11530,5,4,6,Brazil,FGV EPGE,Escola Brasileira Econ & Financas,"Santos, Cezar",ECONOMETRICA
881,477078700001,An Equilibrium Model of the African HIV/AIDS Epidemic,10.3982/ECTA11530,5,4,6,Portugal,Banco Portugal,Econ & Res Dept,"Santos, Cezar",ECONOMETRICA
