,SerialNumber,DocType,DBYear,PaperSecUID,PaperTitle,ArticleNumber,countryNumber,AuthorNumber,AffiliationNumber,Country,FullOrgName,OrgFirstClassName,Fullname,journaltitle
797,40974717,Article,2016,371277400005,"Firm Dynamics, Job Turnover, and Wage Distributions in an Open Economy",10.1257/aer.20110457,3,3,5,Spain,Barcelona GSE,,"Guner, Nezih",AMERICAN ECONOMIC REVIEW
798,40974718,Article,2016,371277400006,Parameter Learning in General Equilibrium: The Asset Pricing Implications,10.1257/aer.20130392,3,3,4,USA,Columbia Business Sch,410 Uris Hall,"Lochstoer, Lars A.",AMERICAN ECONOMIC REVIEW
799,40974718,Article,2016,371277400006,Parameter Learning in General Equilibrium: The Asset Pricing Implications,10.1257/aer.20130392,3,3,4,USA,Columbia Business Sch,410 Uris Hall,"Johannes, Michael",AMERICAN ECONOMIC REVIEW
800,40974718,Article,2016,371277400006,Parameter Learning in General Equilibrium: The Asset Pricing Implications,10.1257/aer.20130392,3,3,4,Switzerland,Swiss Finance Inst,,"Collin-Dufresne, Pierre",AMERICAN ECONOMIC REVIEW
801,40974718,Article,2016,371277400006,Parameter Learning in General Equilibrium: The Asset Pricing Implications,10.1257/aer.20130392,3,3,4,England,CEPR,,"Collin-Dufresne, Pierre",AMERICAN ECONOMIC REVIEW
802,40974718,Article,2016,371277400006,Parameter Learning in General Equilibrium: The Asset Pricing Implications,10.1257/aer.20130392,3,3,4,Switzerland,Ecole Polytech Fed Lausanne,Quartier UNIL Dorigny,"Collin-Dufresne, Pierre",AMERICAN ECONOMIC REVIEW
803,40974719,Article,2016,371277400007,Liquidity Trap and Excessive Leverage,10.1257/aer.20140289,2,2,4,USA,MIT,400 Main St,"Simsek, Alp",AMERICAN ECONOMIC REVIEW
804,40974719,Article,2016,371277400007,Liquidity Trap and Excessive Leverage,10.1257/aer.20140289,2,2,4,USA,NBER,,"Simsek, Alp",AMERICAN ECONOMIC REVIEW
805,40974719,Article,2016,371277400007,Liquidity Trap and Excessive Leverage,10.1257/aer.20140289,2,2,4,England,CEPR,,"Simsek, Alp",AMERICAN ECONOMIC REVIEW
806,40974719,Article,2016,371277400007,Liquidity Trap and Excessive Leverage,10.1257/aer.20140289,2,2,4,USA,Johns Hopkins Univ,3400 North Charles St,"Korinek, Anton",AMERICAN ECONOMIC REVIEW
807,40974719,Article,2016,371277400007,Liquidity Trap and Excessive Leverage,10.1257/aer.20140289,2,2,4,USA,NBER,,"Korinek, Anton",AMERICAN ECONOMIC REVIEW
808,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,Germany,Deutsch Bundesbank,Mainzer Landstr 16,"Bender, Stefan",AMERICAN ECONOMIC REVIEW
809,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,Germany,IZA,,"von Wachter, Till",AMERICAN ECONOMIC REVIEW
810,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,England,CEPR,,"von Wachter, Till",AMERICAN ECONOMIC REVIEW
811,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,USA,NBER,,"von Wachter, Till",AMERICAN ECONOMIC REVIEW
812,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,USA,Univ Calif Los Angeles,8283 Bunche Hall,"von Wachter, Till",AMERICAN ECONOMIC REVIEW
813,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,USA,NBER,,"Schmieder, Johannes F.",AMERICAN ECONOMIC REVIEW
814,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,USA,Boston Univ,270 Bay State Rd,"Schmieder, Johannes F.",AMERICAN ECONOMIC REVIEW
815,40974720,Article,2016,371277400008,The Effect of Unemployment Benefits and Nonemployment Durations on Wages,10.1257/aer.20141566,3,3,6,Germany,IZA,,"Schmieder, Johannes F.",AMERICAN ECONOMIC REVIEW
816,40974722,Article,2016,371277400009,The Value of Postsecondary Credentials in the Labor Market: An Experimental Study,10.1257/aer.20141757,1,5,5,USA,Harvard Univ,Dept Econ,"Goldin, Claudia",AMERICAN ECONOMIC REVIEW
817,40974722,Article,2016,371277400009,The Value of Postsecondary Credentials in the Labor Market: An Experimental Study,10.1257/aer.20141757,1,5,5,USA,Univ Calif Berkeley,Haas Sch Business,"Yuchtman, Noam",AMERICAN ECONOMIC REVIEW
818,40974722,Article,2016,371277400009,The Value of Postsecondary Credentials in the Labor Market: An Experimental Study,10.1257/aer.20141757,1,5,5,USA,Harvard Univ,Dept Econ,"Katz, Lawrence F.",AMERICAN ECONOMIC REVIEW
819,40974722,Article,2016,371277400009,The Value of Postsecondary Credentials in the Labor Market: An Experimental Study,10.1257/aer.20141757,1,5,5,USA,Harvard Univ,Grad Sch Educ,"Deming, David J.",AMERICAN ECONOMIC REVIEW
820,40974722,Article,2016,371277400009,The Value of Postsecondary Credentials in the Labor Market: An Experimental Study,10.1257/aer.20141757,1,5,5,USA,Natl Bur Econ Res,1050 Massachusetts Ave,"Abulafi, Amira",AMERICAN ECONOMIC REVIEW
821,40974723,Article,2016,371277400010,Taxpayer Confusion: Evidence from the Child Tax Credit,10.1257/aer.20131189,2,3,4,USA,Fed Reserve Syst,Board Governors,"Feldman, Naomi E.",AMERICAN ECONOMIC REVIEW
822,40974723,Article,2016,371277400010,Taxpayer Confusion: Evidence from the Child Tax Credit,10.1257/aer.20131189,2,3,4,USA,US Dept Treasury,Off Tax Anal,"Kawano, Laura",AMERICAN ECONOMIC REVIEW
823,40974723,Article,2016,371277400010,Taxpayer Confusion: Evidence from the Child Tax Credit,10.1257/aer.20131189,2,3,4,Czech Republic,CERGE EI,Polit Veznu 7,"Katuscak, Peter",AMERICAN ECONOMIC REVIEW
824,40974723,Article,2016,371277400010,Taxpayer Confusion: Evidence from the Child Tax Credit,10.1257/aer.20131189,2,3,4,Czech Republic,Univ Econ Prague,Fac Econ,"Katuscak, Peter",AMERICAN ECONOMIC REVIEW
825,40974724,Editorial Material,2016,371277400011,Dictating the Risk: Experimental Evidence on Giving in Risky Environments: Comment,10.1257/aer.20130779,2,2,2,France,Univ Paris 01,Ctr Econ Sorbonne,"Le Lec, Fabrice",AMERICAN ECONOMIC REVIEW
826,40974724,Editorial Material,2016,371277400011,Dictating the Risk: Experimental Evidence on Giving in Risky Environments: Comment,10.1257/aer.20130779,2,2,2,Poland,Univ Warsaw,44-50 Dluga St,"Krawczyk, Michal",AMERICAN ECONOMIC REVIEW
827,40974725,Editorial Material,2016,371277400012,Dictating the Risk: Experimental Evidence on Giving in Risky Environments: Reply,10.1257/aer.20141017,3,3,3,USA,Univ Maryland,Dept Econ,"Ozbay, Erkut Y.",AMERICAN ECONOMIC REVIEW
828,40974725,Editorial Material,2016,371277400012,Dictating the Risk: Experimental Evidence on Giving in Risky Environments: Reply,10.1257/aer.20141017,3,3,3,Germany,Univ Hamburg,Dept Econ,"Lange, Andreas",AMERICAN ECONOMIC REVIEW
829,40974725,Editorial Material,2016,371277400012,Dictating the Risk: Experimental Evidence on Giving in Risky Environments: Reply,10.1257/aer.20141017,3,3,3,England,European Bank Reconstruct & Dev,One Exchange Sq,"Brock, J. Michelle",AMERICAN ECONOMIC REVIEW
830,40974726,Editorial Material,2016,371277400013,A Balls-and-Bins Model of Trade: Comment,10.1257/aer.20140372,2,3,3,Canada,Univ Toronto,Rotman Sch Management,"Blum, Bernardo S.",AMERICAN ECONOMIC REVIEW
831,40974726,Editorial Material,2016,371277400013,A Balls-and-Bins Model of Trade: Comment,10.1257/aer.20140372,2,3,3,Canada,Univ Toronto,Rotman Sch Management,"Horstmann, Ignatius J.",AMERICAN ECONOMIC REVIEW
832,40974726,Editorial Material,2016,371277400013,A Balls-and-Bins Model of Trade: Comment,10.1257/aer.20140372,2,3,3,Chile,Pontificia Univ Catolica Chile,,"Claro, Sebastian",AMERICAN ECONOMIC REVIEW
833,40974726,Editorial Material,2016,371277400013,A Balls-and-Bins Model of Trade: Comment,10.1257/aer.20140372,2,3,3,Chile,Cent Bank Chile,Agustinas 1180,"Claro, Sebastian",AMERICAN ECONOMIC REVIEW
834,40974727,Editorial Material,2016,371277400014,A Balls-and-Bins Model of Trade: Reply,10.1257/aer.20151233,3,2,5,USA,Fed Reserve Bank Philadelphia,10 Independence Mall,"Armenter, Roc",AMERICAN ECONOMIC REVIEW
835,40974727,Editorial Material,2016,371277400014,A Balls-and-Bins Model of Trade: Reply,10.1257/aer.20151233,3,2,5,Hungary,Cent European Univ,Nador Utca 9,"Koren, Miklos",AMERICAN ECONOMIC REVIEW
836,40974727,Editorial Material,2016,371277400014,A Balls-and-Bins Model of Trade: Reply,10.1257/aer.20151233,3,2,5,England,CEPR,,"Koren, Miklos",AMERICAN ECONOMIC REVIEW
837,40974727,Editorial Material,2016,371277400014,A Balls-and-Bins Model of Trade: Reply,10.1257/aer.20151233,3,2,5,USA,KRTK,,"Koren, Miklos",AMERICAN ECONOMIC REVIEW
838,40974727,Editorial Material,2016,371277400014,A Balls-and-Bins Model of Trade: Reply,10.1257/aer.20151233,3,2,5,England,MTA,,"Koren, Miklos",AMERICAN ECONOMIC REVIEW
839,41135111,Article,2016,373135600001,The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment,10.1257/aer.20150572,1,3,3,USA,Harvard Univ,Dept Econ,"Hendren, Nathaniel",AMERICAN ECONOMIC REVIEW
840,41135111,Article,2016,373135600001,The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment,10.1257/aer.20150572,1,3,3,USA,NBER,,"Hendren, Nathaniel",AMERICAN ECONOMIC REVIEW
841,41135111,Article,2016,373135600001,The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment,10.1257/aer.20150572,1,3,3,USA,Harvard Univ,Dept Econ,"Katz, Lawrence F.",AMERICAN ECONOMIC REVIEW
842,41135111,Article,2016,373135600001,The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment,10.1257/aer.20150572,1,3,3,USA,NBER,,"Katz, Lawrence F.",AMERICAN ECONOMIC REVIEW
843,41135111,Article,2016,373135600001,The Effects of Exposure to Better Neighborhoods on Children: New Evidence from the Moving to Opportunity Experiment,10.1257/aer.20150572,1,3,3,USA,Stanford Univ,Dept Econ,"Chetty, Raj",AMERICAN ECONOMIC REVIEW
844,41135112,Article,2016,373135600002,Long-Run Impacts of Childhood Access to the Safety Net,10.1257/aer.20130375,1,3,4,USA,NBER,,"Schanzenbach, Diane Whitmore",AMERICAN ECONOMIC REVIEW
845,41135112,Article,2016,373135600002,Long-Run Impacts of Childhood Access to the Safety Net,10.1257/aer.20130375,1,3,4,USA,Northwestern Univ,2120 Campus Dr,"Schanzenbach, Diane Whitmore",AMERICAN ECONOMIC REVIEW
846,41135112,Article,2016,373135600002,Long-Run Impacts of Childhood Access to the Safety Net,10.1257/aer.20130375,1,3,4,USA,NBER,,"Hoynes, Hilary",AMERICAN ECONOMIC REVIEW
847,41135112,Article,2016,373135600002,Long-Run Impacts of Childhood Access to the Safety Net,10.1257/aer.20130375,1,3,4,USA,Univ Calif Berkeley,2607 Hearst Ave,"Hoynes, Hilary",AMERICAN ECONOMIC REVIEW
848,41135112,Article,2016,373135600002,Long-Run Impacts of Childhood Access to the Safety Net,10.1257/aer.20130375,1,3,4,USA,Columbia Univ,420 West 118th St,"Almond, Douglas",AMERICAN ECONOMIC REVIEW
849,41135113,Article,2016,373135600004,Bounding the Labor Supply Responses to a Randomized Welfare Experiment: A Revealed Preference Approach,10.1257/aer.20130824,1,2,2,USA,Univ Calif Berkeley,530 Evans Hall 3880,"Kline, Patrick",AMERICAN ECONOMIC REVIEW
850,41135113,Article,2016,373135600004,Bounding the Labor Supply Responses to a Randomized Welfare Experiment: A Revealed Preference Approach,10.1257/aer.20130824,1,2,2,USA,Univ Chicago,5757 South Univ Ave,"Tartari, Melissa",AMERICAN ECONOMIC REVIEW
851,41135114,Article,2016,373135600005,Presidents and the US Economy: An Econometric Exploration,10.1257/aer.20140913,1,2,2,USA,Princeton Univ,Dept Econ,"Blinder, Alan S.",AMERICAN ECONOMIC REVIEW
852,41135114,Article,2016,373135600005,Presidents and the US Economy: An Econometric Exploration,10.1257/aer.20140913,1,2,2,USA,Princeton Univ,Woodrow Wilson Sch Publ & Int Affairs,"Blinder, Alan S.",AMERICAN ECONOMIC REVIEW
853,41135114,Article,2016,373135600005,Presidents and the US Economy: An Econometric Exploration,10.1257/aer.20140913,1,2,2,USA,Princeton Univ,Woodrow Wilson Sch Publ & Int Affairs,"Watson, Mark W.",AMERICAN ECONOMIC REVIEW
854,41135114,Article,2016,373135600005,Presidents and the US Economy: An Econometric Exploration,10.1257/aer.20140913,1,2,2,USA,Princeton Univ,Dept Econ,"Watson, Mark W.",AMERICAN ECONOMIC REVIEW
855,41135115,Article,2016,373135600006,The Evolution of Strategic Sophistication,10.1257/aer.20140105,2,2,2,Canada,Simon Fraser Univ,Dept Econ,"Robson, Arthur",AMERICAN ECONOMIC REVIEW
856,41135115,Article,2016,373135600006,The Evolution of Strategic Sophistication,10.1257/aer.20140105,2,2,2,USA,Rochester Inst Technol,Dept Econ,"Robalino, Nikolaus",AMERICAN ECONOMIC REVIEW
857,41135116,Article,2016,373135600007,Group Strategy-Proofness in Private Good Economies,10.1257/aer.20141727,1,3,4,Spain,Univ Autonoma Barcelona,MOVE,"Barbera, Salvador",AMERICAN ECONOMIC REVIEW
858,41135116,Article,2016,373135600007,Group Strategy-Proofness in Private Good Economies,10.1257/aer.20141727,1,3,4,Spain,Barcelona GSE,Dept Econ & Hist Econ,"Barbera, Salvador",AMERICAN ECONOMIC REVIEW
859,41135116,Article,2016,373135600007,Group Strategy-Proofness in Private Good Economies,10.1257/aer.20141727,1,3,4,Spain,Fac Ciencias Econ & Empresariales,Dept Teoria & Hist Econ,"Moreno, Bernardo",AMERICAN ECONOMIC REVIEW
860,41135116,Article,2016,373135600007,Group Strategy-Proofness in Private Good Economies,10.1257/aer.20141727,1,3,4,Spain,Univ Girona,Dept Econ,"Berga, Dolors",AMERICAN ECONOMIC REVIEW
861,41135117,Article,2016,373135600008,Fiscal Policy and Economic Recovery: The Case of the 1936 Veterans' Bonus,10.1257/aer.20130957,1,1,3,USA,NBER,,"Hausman, Joshua K.",AMERICAN ECONOMIC REVIEW
862,41135117,Article,2016,373135600008,Fiscal Policy and Economic Recovery: The Case of the 1936 Veterans' Bonus,10.1257/aer.20130957,1,1,3,USA,Univ Michigan,Dept Econ,"Hausman, Joshua K.",AMERICAN ECONOMIC REVIEW
863,41135117,Article,2016,373135600008,Fiscal Policy and Economic Recovery: The Case of the 1936 Veterans' Bonus,10.1257/aer.20130957,1,1,3,USA,Univ Michigan,Sch Publ Policy,"Hausman, Joshua K.",AMERICAN ECONOMIC REVIEW
864,41135118,Article,2016,373135600009,The Caloric Costs of Culture: Evidence from Indian Migrants,10.1257/aer.20140297,1,1,2,USA,MIT,Dept Econ,"Atkin, David",AMERICAN ECONOMIC REVIEW
865,41135118,Article,2016,373135600009,The Caloric Costs of Culture: Evidence from Indian Migrants,10.1257/aer.20140297,1,1,2,USA,NBER,,"Atkin, David",AMERICAN ECONOMIC REVIEW
866,41135119,Article,2016,373135600010,The Bidder's Curse: Comment,10.1257/aer.20120767,1,1,1,USA,Cornell Univ,SC Johnson Grad Sch Management,"Schneider, Henry S.",AMERICAN ECONOMIC REVIEW
867,41135120,Article,2016,373135600011,The Bidder's Curse: Reply,10.1257/aer.20151372,1,1,2,USA,Univ Calif Berkeley,Haas Sch Business,"Malmendier, Ulrike",AMERICAN ECONOMIC REVIEW
868,41135120,Article,2016,373135600011,The Bidder's Curse: Reply,10.1257/aer.20151372,1,1,2,USA,Univ Calif Berkeley,Dept Econ,"Malmendier, Ulrike",AMERICAN ECONOMIC REVIEW
869,41135121,Article,2016,373135600012,"Search, Liquidity, and the Dynamics of House Prices and Construction: Corrigendum",10.1257/aer.106.4.1214,1,3,1,Canada,Queens Univ,Dept Econ,"Sun, Hongfei",AMERICAN ECONOMIC REVIEW
870,41135121,Article,2016,373135600012,"Search, Liquidity, and the Dynamics of House Prices and Construction: Corrigendum",10.1257/aer.106.4.1214,1,3,1,Canada,Queens Univ,Dept Econ,"Head, Allen",AMERICAN ECONOMIC REVIEW
871,41135121,Article,2016,373135600012,"Search, Liquidity, and the Dynamics of House Prices and Construction: Corrigendum",10.1257/aer.106.4.1214,1,3,1,Canada,Queens Univ,Dept Econ,"Lloyd-Ellis, Huw",AMERICAN ECONOMIC REVIEW
872,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,USA,NBER,,"Lleras-Muney, Adriana",AMERICAN ECONOMIC REVIEW
873,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,USA,Univ Calif Los Angeles,Dept Econ,"Lleras-Muney, Adriana",AMERICAN ECONOMIC REVIEW
874,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,USA,Northwestern Univ,Dept Econ,"Ferrie, Joseph",AMERICAN ECONOMIC REVIEW
875,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,USA,NBER,,"Ferrie, Joseph",AMERICAN ECONOMIC REVIEW
876,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,USA,Brown Univ,Dept Econ,"Aizer, Anna",AMERICAN ECONOMIC REVIEW
877,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,USA,NBER,,"Aizer, Anna",AMERICAN ECONOMIC REVIEW
878,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,USA,NBER,,"Eli, Shari",AMERICAN ECONOMIC REVIEW
879,41135132,Article,2016,373135600003,The Long-Run Impact of Cash Transfers to Poor Families,10.1257/aer.20140529,2,4,5,Canada,Univ Toronto,Dept Econ,"Eli, Shari",AMERICAN ECONOMIC REVIEW
880,41686020,Article,2016,379341800002,Perceiving Prospects Properly,10.1257/aer.20141141,3,2,3,Canada,Univ Toronto,Dept Econ,"Stewart, Colin",AMERICAN ECONOMIC REVIEW
881,41686020,Article,2016,379341800002,Perceiving Prospects Properly,10.1257/aer.20141141,3,2,3,Scotland,Univ Edinburgh,Sch Econ,"Steiner, Jakub",AMERICAN ECONOMIC REVIEW
882,41686020,Article,2016,379341800002,Perceiving Prospects Properly,10.1257/aer.20141141,3,2,3,Czech Republic,CERGE EI,Politickych Vezhu7,"Steiner, Jakub",AMERICAN ECONOMIC REVIEW
883,41686021,Article,2016,379341800003,The Surprisingly Swift Decline of US Manufacturing Employment,10.1257/aer.20131578,1,2,3,USA,Yale Sch Management,165 Whitney Ave,"Schott, Peter K.",AMERICAN ECONOMIC REVIEW
884,41686021,Article,2016,379341800003,The Surprisingly Swift Decline of US Manufacturing Employment,10.1257/aer.20131578,1,2,3,USA,NBER,,"Schott, Peter K.",AMERICAN ECONOMIC REVIEW
885,41686021,Article,2016,379341800003,The Surprisingly Swift Decline of US Manufacturing Employment,10.1257/aer.20131578,1,2,3,USA,Board Governors Fed Reserve Syst,20th & C St NW,"Pierce, Justin R.",AMERICAN ECONOMIC REVIEW
886,41686022,Article,2016,379341800004,Network Structure and the Aggregation of Information: Theory and Evidence from Indonesia,10.1257/aer.20140705,2,5,4,USA,MIT,50 Mem Dr,"Olken, Benjamin A.",AMERICAN ECONOMIC REVIEW
887,41686022,Article,2016,379341800004,Network Structure and the Aggregation of Information: Theory and Evidence from Indonesia,10.1257/aer.20140705,2,5,4,USA,MIT,50 Mem Dr,"Banerjee, Abhijit",AMERICAN ECONOMIC REVIEW
888,41686022,Article,2016,379341800004,Network Structure and the Aggregation of Information: Theory and Evidence from Indonesia,10.1257/aer.20140705,2,5,4,USA,Stanford Univ,579 Serra Mall,"Chandrasekhar, Arun G.",AMERICAN ECONOMIC REVIEW
889,41686022,Article,2016,379341800004,Network Structure and the Aggregation of Information: Theory and Evidence from Indonesia,10.1257/aer.20140705,2,5,4,Indonesia,Indonesia Stock Exchange IDX,World Bank Off Jakarta,"Alatas, Vivi",AMERICAN ECONOMIC REVIEW
890,41686022,Article,2016,379341800004,Network Structure and the Aggregation of Information: Theory and Evidence from Indonesia,10.1257/aer.20140705,2,5,4,USA,Harvard Univ,79 JFK St,"Hanna, Rema",AMERICAN ECONOMIC REVIEW
